ID,Delinquency_Status,Loan_Term,Borrower_Gender,Loan_Purpose,Home_Status,Age_Group,Credit_Score_Range,Income,Loan_Amount
7026,1,36 months,Male,House,Rent,20-25,>500,111,5000
7027,0,36 months,Female,Wedding,Mortgage,20-25,>500,36,5000
7028,0,36 months,Male,House,Mortgage,20-25,300-500,47,5000
7029,1,36 months,Female,Car,Mortgage,20-25,300-500,60,5000
7030,0,36 months,Male,House,Rent,>25,>500,85,15000
7031,0,36 months,Male,Car,Rent,20-25,300-500,44,25000
7032,1,36 months,Female,Other,Mortgage,20-25,>500,77,20000
7033,0,36 months,Male,House,Mortgage,>25,300-500,60,10000
7034,1,36 months,Male,Car,Mortgage,20-25,>500,25,5000
7035,0,60 months,Male,House,Rent,>25,>500,94,20000
7036,1,36 months,Male,House,Mortgage,>25,300-500,57,15000
7037,0,36 months,Female,House,Mortgage,>25,300-500,25,20000
7038,1,36 months,Male,House,Mortgage,20-25,>500,64,5000
7039,1,36 months,Male,House,Own,>25,300-500,94,25000
7040,1,36 months,Female,Car,Mortgage,>25,300-500,33,20000
7041,0,36 months,Female,Personal,Rent,>25,300-500,85,5000
7042,1,36 months,Male,Wedding,Rent,20-25,300-500,59,5000
7043,0,36 months,Male,House,Mortgage,>25,>500,22,10000
7044,1,36 months,Male,House,Rent,20-25,>500,118,10000
7045,1,36 months,Male,House,Rent,20-25,300-500,116,25000
7046,0,36 months,Male,House,Mortgage,20-25,>500,43,10000
7047,1,36 months,Male,Car,Mortgage,>25,300-500,38,25000
7048,1,36 months,Male,Car,Own,20-25,300-500,37,15000
7049,1,36 months,Male,Car,Mortgage,20-25,300-500,83,15000
7050,0,36 months,Female,House,Rent,20-25,300-500,107,10000
7051,1,36 months,Female,Car,Rent,>25,>500,54,15000
7052,0,36 months,Female,House,Mortgage,20-25,>500,81,20000
7053,0,36 months,Male,House,Rent,>25,300-500,20,20000
7054,0,60 months,Male,Personal,Mortgage,20-25,>500,119,20000
7055,0,60 months,Female,Wedding,Rent,>25,300-500,44,15000
7056,1,36 months,Female,House,Rent,>25,300-500,64,20000
7057,0,36 months,Male,House,Mortgage,>25,300-500,68,25000
7058,1,36 months,Male,Personal,Rent,20-25,>500,117,5000
7059,0,36 months,Male,House,Rent,>25,300-500,108,10000
7060,0,36 months,Male,House,Mortgage,20-25,>500,35,25000
7061,1,36 months,Male,Personal,Rent,20-25,>500,117,20000
7062,1,36 months,Male,Car,Mortgage,20-25,300-500,112,5000
7063,0,36 months,Male,House,Rent,>25,>500,38,10000
7064,1,36 months,Female,Other,Mortgage,>25,300-500,42,25000
7065,1,60 months,Male,Car,Rent,>25,300-500,102,10000
7066,1,36 months,Female,House,Mortgage,20-25,>500,44,15000
7067,1,36 months,Male,Car,Mortgage,20-25,>500,35,20000
7068,1,36 months,Female,House,Rent,20-25,>500,73,25000
7069,1,60 months,Male,Car,Rent,20-25,300-500,92,25000
7070,0,36 months,Male,House,Mortgage,>25,300-500,20,5000
7071,0,36 months,Female,Medical,Own,20-25,300-500,61,5000
7072,1,60 months,Male,House,Mortgage,>25,300-500,38,5000
7073,0,36 months,Female,House,Mortgage,>25,>500,116,10000
7074,1,60 months,Female,Car,Mortgage,20-25,300-500,53,20000
7075,1,36 months,Male,Car,Rent,>25,300-500,99,10000
7076,1,36 months,Female,Car,Mortgage,>25,>500,74,20000
7077,1,36 months,Female,House,Mortgage,20-25,>500,37,25000
7078,1,36 months,Male,Personal,Mortgage,20-25,300-500,53,10000
7079,1,60 months,Female,Car,Mortgage,>25,300-500,108,10000
7080,1,36 months,Male,House,Mortgage,>25,>500,64,10000
7081,1,36 months,Female,Personal,Mortgage,>25,300-500,25,15000
7082,1,36 months,Female,Car,Mortgage,20-25,300-500,40,20000
7083,0,36 months,Female,Personal,Rent,20-25,300-500,89,20000
7084,1,36 months,Female,House,Rent,>25,>500,115,10000
7085,0,36 months,Male,House,Rent,20-25,300-500,67,15000
7086,1,36 months,Male,Personal,Rent,>25,300-500,58,10000
7087,0,36 months,Female,Personal,Rent,20-25,>500,50,20000
7088,1,36 months,Female,Personal,Rent,20-25,300-500,29,25000
7089,0,36 months,Male,House,Rent,>25,>500,49,15000
7090,1,36 months,Female,House,Mortgage,20-25,300-500,37,15000
7091,1,36 months,Female,House,Rent,>25,>500,79,10000
7092,1,36 months,Male,House,Rent,20-25,>500,107,25000
7093,0,60 months,Female,House,Mortgage,>25,300-500,92,20000
7094,0,36 months,Male,House,Rent,>25,300-500,114,5000
7095,0,36 months,Female,House,Mortgage,20-25,>500,34,20000
7096,1,36 months,Male,House,Rent,>25,>500,23,20000
7097,0,36 months,Male,Car,Rent,20-25,>500,82,25000
7098,0,36 months,Female,House,Mortgage,20-25,>500,59,15000
7099,1,36 months,Male,House,Mortgage,>25,>500,28,20000
7100,1,36 months,Male,Car,Mortgage,>25,300-500,28,15000
7101,1,36 months,Male,House,Mortgage,20-25,300-500,45,25000
7102,0,36 months,Male,House,Rent,>25,300-500,23,25000
7103,1,36 months,Female,Medical,Mortgage,20-25,300-500,100,10000
7104,0,36 months,Female,House,Mortgage,20-25,300-500,35,5000
7105,1,36 months,Male,Other,Rent,20-25,300-500,34,25000
7106,1,36 months,Male,Personal,Rent,20-25,300-500,118,25000
7107,0,36 months,Female,Car,Mortgage,20-25,>500,71,15000
7108,1,36 months,Male,Car,Mortgage,20-25,>500,88,25000
7109,1,36 months,Male,House,Rent,20-25,>500,24,20000
7110,0,60 months,Female,House,Mortgage,>25,300-500,39,10000
7111,1,36 months,Male,House,Own,20-25,300-500,98,10000
7112,1,36 months,Male,House,Mortgage,20-25,>500,37,20000
7113,0,36 months,Female,House,Mortgage,>25,300-500,21,25000
7114,1,36 months,Female,House,Mortgage,20-25,300-500,112,5000
7115,0,36 months,Female,House,Mortgage,20-25,300-500,32,25000
7116,1,36 months,Female,House,Rent,>25,300-500,23,10000
7117,1,36 months,Female,Car,Mortgage,>25,300-500,61,5000
7118,1,36 months,Female,House,Rent,>25,300-500,93,15000
7119,0,36 months,Male,Car,Rent,20-25,300-500,80,15000
7120,0,36 months,Male,House,Mortgage,20-25,300-500,114,25000
7121,1,60 months,Female,House,Mortgage,20-25,>500,27,25000
7122,1,36 months,Female,House,Rent,>25,>500,86,5000
7123,0,36 months,Female,House,Rent,20-25,300-500,82,5000
7124,1,36 months,Female,House,Mortgage,>25,300-500,28,25000
7125,0,36 months,Male,House,Mortgage,20-25,>500,113,10000
7126,0,36 months,Male,House,Mortgage,20-25,300-500,30,15000
7127,1,36 months,Male,House,Mortgage,>25,300-500,118,5000
7128,1,36 months,Male,Car,Mortgage,20-25,300-500,61,10000
7129,0,60 months,Female,Car,Rent,20-25,>500,32,25000
7130,1,36 months,Male,House,Rent,20-25,>500,55,20000
7131,1,36 months,Female,Wedding,Rent,>25,>500,32,5000
7132,1,36 months,Female,House,Rent,>25,>500,31,20000
7133,1,36 months,Male,House,Mortgage,>25,300-500,56,10000
7134,0,36 months,Male,House,Rent,>25,>500,93,15000
7135,1,36 months,Female,House,Rent,>25,>500,92,10000
7136,0,36 months,Male,Personal,Rent,20-25,300-500,71,15000
7137,0,36 months,Male,House,Rent,20-25,300-500,90,10000
7138,1,36 months,Female,House,Rent,20-25,>500,21,5000
7139,1,36 months,Male,House,Rent,>25,>500,75,5000
7140,0,36 months,Male,Other,Rent,>25,>500,79,20000
7141,0,36 months,Male,House,Rent,20-25,300-500,42,10000
7142,1,36 months,Female,Car,Rent,>25,300-500,59,10000
7143,1,36 months,Female,House,Mortgage,>25,>500,83,20000
7144,1,36 months,Female,Car,Mortgage,>25,300-500,104,25000
7145,0,36 months,Male,House,Rent,>25,300-500,42,10000
7146,1,36 months,Male,House,Mortgage,>25,300-500,48,10000
7147,0,36 months,Female,House,Mortgage,20-25,300-500,97,10000
7148,1,36 months,Female,House,Own,>25,300-500,109,25000
7149,1,36 months,Female,House,Mortgage,>25,>500,70,5000
7150,1,36 months,Female,House,Mortgage,20-25,300-500,88,20000
7151,1,36 months,Male,Car,Mortgage,20-25,300-500,114,25000
7152,1,36 months,Female,Other,Rent,20-25,300-500,108,15000
7153,0,36 months,Female,House,Rent,20-25,>500,50,15000
7154,1,36 months,Female,House,Rent,20-25,300-500,69,25000
7155,0,36 months,Female,Other,Own,20-25,300-500,39,25000
7156,1,36 months,Male,House,Mortgage,>25,>500,74,5000
7157,1,36 months,Male,House,Rent,20-25,300-500,100,15000
7158,1,36 months,Female,Car,Mortgage,>25,300-500,21,20000
7159,1,36 months,Male,Other,Mortgage,>25,>500,44,10000
7160,0,36 months,Female,House,Mortgage,>25,>500,32,10000
7161,1,36 months,Male,Other,Mortgage,20-25,>500,111,5000
7162,1,36 months,Female,House,Mortgage,>25,>500,89,5000
7163,0,36 months,Female,House,Rent,20-25,>500,86,15000
7164,1,36 months,Male,Medical,Mortgage,>25,300-500,77,20000
7165,1,60 months,Female,House,Rent,20-25,300-500,118,20000
7166,1,36 months,Female,House,Rent,>25,>500,101,25000
7167,0,36 months,Male,House,Mortgage,20-25,300-500,94,5000
7168,1,36 months,Male,House,Mortgage,>25,300-500,103,10000
7169,1,36 months,Male,House,Mortgage,>25,>500,83,10000
7170,1,36 months,Female,Car,Rent,20-25,>500,88,15000
7171,1,36 months,Male,Other,Rent,>25,300-500,102,10000
7172,0,36 months,Female,Other,Rent,>25,>500,105,20000
7173,1,36 months,Male,House,Mortgage,>25,>500,78,20000
7174,0,36 months,Male,House,Mortgage,>25,300-500,79,5000
7175,1,36 months,Male,House,Mortgage,20-25,300-500,102,15000
7176,0,36 months,Female,House,Mortgage,20-25,300-500,81,10000
7177,0,60 months,Male,House,Mortgage,>25,>500,35,5000
7178,0,36 months,Male,House,Rent,20-25,>500,107,25000
7179,1,36 months,Male,House,Rent,20-25,300-500,87,25000
7180,1,36 months,Male,House,Own,>25,>500,34,10000
7181,1,36 months,Female,House,Rent,>25,>500,108,10000
7182,0,36 months,Female,House,Mortgage,>25,>500,74,10000
7183,1,36 months,Female,Car,Mortgage,20-25,300-500,54,20000
7184,1,36 months,Male,Wedding,Rent,>25,300-500,74,10000
7185,1,36 months,Male,House,Rent,20-25,300-500,33,25000
7186,0,36 months,Female,House,Mortgage,>25,>500,68,10000
7187,1,36 months,Female,House,Mortgage,>25,>500,102,15000
7188,0,36 months,Female,other,Mortgage,20-25,>500,119,25000
7189,1,36 months,Female,Other,Mortgage,20-25,300-500,26,15000
7190,0,36 months,Male,Personal,Rent,20-25,>500,49,25000
7191,1,36 months,Male,House,Own,20-25,300-500,102,5000
7192,1,36 months,Male,House,Mortgage,20-25,300-500,68,25000
7193,1,36 months,Male,House,Rent,20-25,300-500,108,25000
7194,1,60 months,Female,House,Mortgage,20-25,300-500,35,15000
7195,0,36 months,Female,House,Rent,>25,>500,70,15000
7196,0,60 months,Male,House,Rent,20-25,>500,91,25000
7197,1,36 months,Female,House,Mortgage,20-25,>500,101,25000
7198,1,36 months,Male,House,Rent,20-25,>500,111,20000
7199,1,36 months,Male,House,Mortgage,>25,300-500,99,5000
7200,1,36 months,Female,House,Rent,>25,>500,102,5000
7201,1,36 months,Male,Personal,Rent,20-25,>500,61,10000
7202,0,36 months,Male,House,Own,>25,>500,36,25000
7203,0,36 months,Female,House,Rent,20-25,300-500,82,25000
7204,1,36 months,Female,Personal,Mortgage,20-25,300-500,64,25000
7205,1,36 months,Female,House,Own,20-25,300-500,96,25000
7206,1,36 months,Female,Personal,Rent,>25,>500,26,5000
7207,0,36 months,Male,Car,Mortgage,>25,300-500,46,15000
7208,0,36 months,Female,House,Own,>25,>500,29,20000
7209,1,36 months,Male,Personal,Mortgage,>25,300-500,53,15000
7210,1,36 months,Male,House,Rent,20-25,>500,55,15000
7211,0,36 months,Female,Medical,Rent,>25,300-500,44,5000
7212,0,36 months,Male,House,Mortgage,20-25,>500,25,20000
7213,1,36 months,Female,House,Rent,>25,300-500,43,25000
7214,0,36 months,Male,House,Mortgage,20-25,300-500,37,5000
7215,1,36 months,Female,House,Rent,20-25,>500,106,5000
7216,1,36 months,Male,House,Own,>25,300-500,25,20000
7217,1,36 months,Male,House,Mortgage,>25,300-500,48,10000
7218,0,36 months,Female,House,Rent,20-25,300-500,44,5000
7219,0,36 months,Male,House,Rent,>25,300-500,74,15000
7220,0,36 months,Female,Personal,Rent,20-25,>500,100,15000
7221,1,36 months,Female,House,Rent,>25,300-500,65,25000
7222,1,36 months,Female,House,Rent,>25,>500,43,5000
7223,0,60 months,Male,Personal,Mortgage,>25,300-500,94,25000
7224,1,36 months,Male,House,Mortgage,20-25,>500,45,5000
7225,1,36 months,Female,Car,Mortgage,>25,300-500,117,20000
7226,0,36 months,Male,House,Rent,>25,>500,47,5000
7227,1,36 months,Female,Medical,Mortgage,20-25,300-500,22,10000
7228,1,36 months,Female,House,Own,>25,>500,94,15000
7229,1,36 months,Male,House,Mortgage,>25,300-500,57,20000
7230,1,36 months,Female,Car,Rent,>25,300-500,80,15000
7231,1,36 months,Male,House,Mortgage,>25,>500,97,25000
7232,0,36 months,Male,Car,Rent,>25,300-500,70,20000
7233,1,36 months,Male,House,Own,>25,300-500,109,10000
7234,0,36 months,Male,Personal,Mortgage,20-25,>500,67,15000
7235,1,36 months,Male,Car,Mortgage,>25,300-500,40,5000
7236,1,36 months,Male,Other,Mortgage,20-25,>500,73,5000
7237,1,36 months,Female,Other,Rent,>25,300-500,75,5000
7238,1,36 months,Male,House,Rent,>25,300-500,113,20000
7239,1,36 months,Male,Car,Mortgage,20-25,300-500,78,10000
7240,0,60 months,Male,House,Own,20-25,>500,91,10000
7241,0,36 months,Female,House,Rent,>25,>500,70,10000
7242,1,36 months,Male,House,Rent,20-25,300-500,39,15000
7243,0,36 months,Male,House,Rent,>25,>500,115,20000
7244,0,36 months,Male,Personal,Rent,20-25,300-500,105,5000
7245,1,36 months,Female,Car,Mortgage,>25,>500,78,15000
7246,1,36 months,Male,House,Rent,>25,300-500,90,10000
7247,0,60 months,Male,House,Mortgage,>25,>500,28,5000
7248,0,36 months,Male,Personal,Rent,20-25,300-500,20,20000
7249,1,36 months,Female,House,Mortgage,20-25,>500,48,25000
7250,1,36 months,Male,Car,Mortgage,>25,300-500,82,10000
7251,1,36 months,Female,House,Rent,>25,300-500,91,10000
7252,0,60 months,Male,House,Rent,20-25,300-500,75,10000
7253,1,36 months,Female,Car,Mortgage,>25,>500,87,10000
7254,1,36 months,Male,House,Rent,20-25,300-500,54,5000
7255,1,36 months,Male,House,Mortgage,20-25,300-500,22,20000
7256,1,36 months,Male,Wedding,Mortgage,>25,>500,26,15000
7257,1,36 months,Male,House,Rent,20-25,300-500,46,5000
7258,0,36 months,Male,Personal,Mortgage,>25,>500,20,20000
7259,1,36 months,Male,House,Rent,>25,300-500,110,15000
7260,0,36 months,Male,House,Rent,20-25,300-500,99,10000
7261,0,36 months,Female,House,Rent,>25,>500,90,20000
7262,1,36 months,Male,House,Mortgage,>25,>500,63,10000
7263,1,36 months,Female,Car,Rent,>25,300-500,106,20000
7264,0,36 months,Female,House,Mortgage,20-25,300-500,60,25000
7265,1,36 months,Female,House,Rent,20-25,300-500,94,10000
7266,1,36 months,Female,Wedding,Rent,20-25,300-500,61,10000
7267,1,36 months,Female,Other,Mortgage,20-25,>500,52,10000
7268,0,36 months,Male,House,Mortgage,20-25,300-500,69,5000
7269,1,36 months,Male,Car,Mortgage,20-25,>500,82,15000
7270,0,36 months,Male,House,Rent,20-25,>500,119,10000
7271,0,36 months,Male,House,Rent,20-25,300-500,56,10000
7272,0,36 months,Male,House,Rent,20-25,>500,78,5000
7273,1,60 months,Male,Personal,Rent,20-25,300-500,100,5000
7274,1,36 months,Male,House,Rent,>25,300-500,118,25000
7275,1,36 months,Male,House,Rent,>25,>500,67,20000
7276,1,60 months,Female,House,Rent,20-25,>500,24,10000
7277,1,36 months,Female,House,Mortgage,>25,300-500,67,20000
7278,1,36 months,Male,House,Rent,>25,300-500,115,5000
7279,1,36 months,Male,House,Rent,>25,>500,22,5000
7280,1,36 months,Male,House,Mortgage,20-25,>500,66,25000
7281,1,36 months,Male,Car,Mortgage,20-25,300-500,81,15000
7282,0,36 months,Female,Personal,Rent,20-25,>500,118,5000
7283,1,36 months,Male,House,Rent,>25,300-500,33,10000
7284,1,36 months,Male,Car,Rent,>25,300-500,82,25000
7285,1,36 months,Female,House,Rent,20-25,300-500,80,15000
7286,0,36 months,Female,Car,Mortgage,>25,300-500,50,25000
7287,1,36 months,Male,House,Rent,20-25,>500,114,5000
7288,1,60 months,Female,Personal,Own,>25,300-500,36,15000
7289,1,36 months,Male,House,Mortgage,20-25,300-500,43,20000
7290,0,36 months,Female,Personal,Mortgage,>25,>500,42,15000
7291,1,36 months,Female,Other,Rent,>25,>500,101,10000
7292,1,36 months,Male,House,Mortgage,>25,>500,69,20000
7293,1,36 months,Female,House,Mortgage,>25,>500,97,20000
7294,0,36 months,Male,other,Rent,20-25,>500,98,10000
7295,1,36 months,Female,House,Rent,>25,300-500,98,20000
7296,1,36 months,Female,Wedding,Rent,>25,300-500,89,5000
7297,1,36 months,Male,House,Mortgage,20-25,300-500,46,15000
7298,0,36 months,Female,House,Rent,>25,>500,34,15000
7299,1,36 months,Male,Other,Rent,>25,>500,69,10000
7300,1,36 months,Female,House,Rent,20-25,>500,55,5000
7301,1,36 months,Male,Car,Mortgage,20-25,>500,27,20000
7302,1,36 months,Male,House,Rent,>25,300-500,98,15000
7303,0,36 months,Female,House,Rent,20-25,>500,22,15000
7304,0,36 months,Male,Other,Mortgage,20-25,300-500,81,15000
7305,0,36 months,Female,House,Rent,>25,300-500,66,15000
7306,1,36 months,Male,House,Mortgage,20-25,>500,96,25000
7307,0,36 months,Male,House,Mortgage,>25,>500,117,10000
7308,1,36 months,Female,Car,Mortgage,>25,300-500,107,20000
7309,1,36 months,Female,Car,Mortgage,20-25,300-500,115,20000
7310,0,36 months,Male,Other,Mortgage,>25,300-500,80,10000
7311,1,36 months,Male,Car,Rent,>25,300-500,51,5000
7312,1,36 months,Female,House,Mortgage,20-25,300-500,113,10000
7313,0,60 months,Female,House,Rent,>25,>500,32,15000
7314,1,36 months,Male,House,Rent,20-25,300-500,20,15000
7315,1,36 months,Female,House,Rent,>25,300-500,53,10000
7316,1,36 months,Male,House,Rent,>25,300-500,81,10000
7317,1,36 months,Male,Car,Mortgage,20-25,>500,98,20000
7318,0,36 months,Male,House,Mortgage,>25,300-500,97,20000
7319,1,36 months,Female,Car,Rent,>25,300-500,112,25000
7320,0,36 months,Female,House,Mortgage,>25,>500,117,25000
7321,0,36 months,Female,House,Rent,>25,>500,101,15000
7322,1,36 months,Female,Car,Rent,20-25,>500,90,25000
7323,0,36 months,Female,Personal,Mortgage,20-25,300-500,112,25000
7324,0,36 months,Male,House,Own,>25,300-500,50,5000
7325,0,36 months,Male,House,Rent,>25,300-500,83,10000
7326,1,36 months,Male,Other,Rent,20-25,>500,44,20000
7327,1,36 months,Male,House,Mortgage,>25,300-500,57,25000
7328,1,36 months,Female,House,Mortgage,20-25,>500,33,20000
7329,1,36 months,Female,Other,Rent,20-25,>500,27,25000
7330,0,36 months,Male,Car,Rent,>25,>500,110,25000
7331,0,36 months,Male,House,Mortgage,20-25,>500,73,15000
7332,1,36 months,Male,House,Rent,20-25,300-500,21,5000
7333,1,36 months,Female,House,Own,>25,300-500,100,10000
7334,1,60 months,Male,House,Mortgage,20-25,>500,97,10000
7335,1,36 months,Male,Car,Own,>25,300-500,108,15000
7336,1,36 months,Male,Other,Mortgage,>25,>500,75,15000
7337,1,36 months,Female,House,Mortgage,20-25,>500,113,10000
7338,1,60 months,Male,House,Mortgage,>25,>500,112,10000
7339,1,36 months,Male,Personal,Mortgage,>25,>500,103,5000
7340,1,60 months,Male,Car,Mortgage,20-25,300-500,104,25000
7341,0,36 months,Male,House,Mortgage,>25,>500,80,5000
7342,1,36 months,Male,Other,Rent,>25,>500,41,10000
7343,1,36 months,Male,House,Mortgage,>25,300-500,54,25000
7344,1,36 months,Male,Car,Rent,>25,300-500,35,10000
7345,1,36 months,Female,Car,Mortgage,20-25,>500,69,5000
7346,1,36 months,Female,House,Rent,>25,>500,62,5000
7347,0,36 months,Male,House,Rent,20-25,300-500,36,5000
7348,1,36 months,Female,House,Mortgage,>25,300-500,99,25000
7349,1,36 months,Male,Personal,Mortgage,>25,300-500,77,20000
7350,0,36 months,Female,Car,Rent,>25,>500,21,20000
7351,1,36 months,Female,House,Rent,>25,>500,23,10000
7352,1,36 months,Female,House,Mortgage,>25,300-500,104,25000
7353,0,36 months,Male,House,Rent,>25,300-500,58,15000
7354,1,36 months,Male,Car,Mortgage,>25,>500,117,20000
7355,1,60 months,Male,House,Mortgage,>25,300-500,113,25000
7356,1,36 months,Male,House,Mortgage,20-25,>500,25,25000
7357,1,36 months,Male,Car,Mortgage,>25,>500,100,20000
7358,1,36 months,Male,House,Rent,>25,>500,108,25000
7359,1,36 months,Male,Personal,Rent,20-25,300-500,88,25000
7360,0,36 months,Female,Car,Rent,20-25,300-500,88,20000
7361,0,36 months,Female,House,Rent,20-25,300-500,39,5000
7362,1,36 months,Male,Personal,Rent,>25,>500,83,10000
7363,1,36 months,Female,House,Rent,>25,300-500,35,15000
7364,1,36 months,Female,Wedding,Rent,>25,300-500,70,10000
7365,0,36 months,Male,House,Mortgage,20-25,>500,56,5000
7366,0,36 months,Male,Personal,Rent,20-25,>500,92,5000
7367,0,36 months,Male,Other,Mortgage,20-25,300-500,88,25000
7368,1,36 months,Male,House,Own,>25,300-500,61,10000
7369,1,36 months,Male,House,Own,20-25,300-500,76,5000
7370,0,36 months,Female,Other,Rent,20-25,>500,85,10000
7371,0,36 months,Male,House,Mortgage,20-25,>500,28,5000
7372,1,36 months,Male,House,Mortgage,>25,300-500,119,15000
7373,1,36 months,Female,Personal,Mortgage,>25,300-500,105,5000
7374,1,36 months,Male,House,Rent,20-25,300-500,83,10000
7375,1,60 months,Female,Car,Mortgage,20-25,300-500,105,25000
7376,0,60 months,Male,Car,Own,>25,300-500,41,10000
7377,1,36 months,Female,House,Mortgage,20-25,300-500,53,20000
7378,1,36 months,Male,Car,Mortgage,20-25,>500,74,10000
7379,0,36 months,Male,Personal,Rent,>25,>500,48,15000
7380,0,36 months,Male,House,Mortgage,20-25,>500,57,15000
7381,1,36 months,Female,House,Mortgage,20-25,300-500,116,15000
7382,1,60 months,Male,Car,Rent,>25,300-500,37,5000
